I have bunburyed all over goat on two separate occasions.|[0.0, 1.0, 0.0, 0.0, 1.0]|0011/0011_001413.wav|0011/0011_000363.wav
I'd far rather go without them than eat them!|[0.0, 1.0, 1.0, 0.0, 0.0]|0016/0016_001475.wav|0016/0016_000775.wav
I smell the breath of an English.|[0.0, 1.0, 0.0, 1.0, 0.0]|0014/0014_001533.wav|0014/0014_001183.wav
Toast from the bread fruit tree.|[0.0, 1.0, 0.0, 1.0, 0.0]|0013/0013_001580.wav|0013/0013_001230.wav
Hold up my chin, slow and solid.|[0.0, 1.0, 1.0, 0.0, 0.0]|0020/0020_001438.wav|0020/0020_000738.wav
Then we all say aha!|[0.0, 1.0, 1.0, 0.0, 0.0]|0017/0017_001449.wav|0017/0017_000749.wav
After a while he perceived both giants.|[0.0, 1.0, 0.0, 0.0, 1.0]|0020/0020_001661.wav|0020/0020_000611.wav
We can not do it sir.|[0.0, 1.0, 0.0, 1.0, 0.0]|0015/0015_001646.wav|0015/0015_001296.wav
From each cake, there sprang a huge dog.|[0.0, 1.0, 0.0, 1.0, 0.0]|0019/0019_001611.wav|0019/0019_001261.wav
Enough,you a foolish chatter.|[0.0, 1.0, 0.0, 1.0, 0.0]|0014/0014_001741.wav|0014/0014_001391.wav
The end part is fish mouth.|[0.0, 1.0, 0.0, 1.0, 0.0]|0018/0018_001677.wav|0018/0018_001327.wav
No thank you.|[0.0, 1.0, 1.0, 0.0, 0.0]|0018/0018_001612.wav|0018/0018_000912.wav
I think it'll encourage me.|[0.0, 1.0, 0.0, 0.0, 1.0]|0013/0013_001437.wav|0013/0013_000387.wav
The art quite safe with me.|[0.0, 1.0, 0.0, 1.0, 0.0]|0019/0019_001478.wav|0019/0019_001128.wav
All smile were real and the happier the more sincere .|[0.0, 1.0, 0.0, 1.0, 0.0]|0020/0020_001431.wav|0020/0020_001081.wav
She has no place for hot pepper .|[0.0, 1.0, 0.0, 0.0, 1.0]|0017/0017_001725.wav|0017/0017_000675.wav
Then sadly it is much farther.|[0.0, 1.0, 0.0, 0.0, 1.0]|0019/0019_001418.wav|0019/0019_000368.wav
Pussy can sit by the fire and sing.|[0.0, 1.0, 0.0, 1.0, 0.0]|0017/0017_001543.wav|0017/0017_001193.wav
So Tom saw night as it were broad daylight.|[0.0, 1.0, 0.0, 0.0, 1.0]|0018/0018_001740.wav|0018/0018_000690.wav
Tom could hardly speak for laughing.|[0.0, 1.0, 0.0, 1.0, 0.0]|0020/0020_001465.wav|0020/0020_001115.wav
Can I lodge here tonight?|[0.0, 1.0, 0.0, 1.0, 0.0]|0019/0019_001541.wav|0019/0019_001191.wav
How rash you are!|[0.0, 1.0, 0.0, 1.0, 0.0]|0015/0015_001636.wav|0015/0015_001286.wav
The art quite safe with me.|[0.0, 1.0, 0.0, 1.0, 0.0]|0011/0011_001478.wav|0011/0011_001128.wav
Must a name mean something?|[0.0, 1.0, 1.0, 0.0, 0.0]|0013/0013_001430.wav|0013/0013_000730.wav
You are not a runaway,who are you?|[0.0, 1.0, 1.0, 0.0, 0.0]|0013/0013_001448.wav|0013/0013_000748.wav
I believe you are one of them!|[0.0, 1.0, 0.0, 1.0, 0.0]|0018/0018_001662.wav|0018/0018_001312.wav
Pick, pick, pick!|[0.0, 1.0, 0.0, 1.0, 0.0]|0012/0012_001623.wav|0012/0012_001273.wav
They found a cow grazing in a field.|[0.0, 1.0, 0.0, 0.0, 1.0]|0016/0016_001494.wav|0016/0016_000444.wav
Tom could hardly speak for laughing.|[0.0, 1.0, 0.0, 1.0, 0.0]|0016/0016_001465.wav|0016/0016_001115.wav
A lady, is on Alice's lap!|[0.0, 1.0, 0.0, 0.0, 1.0]|0017/0017_001601.wav|0017/0017_000551.wav
They found a cow grazing in a field.|[0.0, 1.0, 1.0, 0.0, 0.0]|0019/0019_001494.wav|0019/0019_000794.wav
The new born baby is stolen as we go.|[0.0, 1.0, 0.0, 1.0, 0.0]|0020/0020_001585.wav|0020/0020_001235.wav
The nastiest things they saw were the cobwebs.|[0.0, 1.0, 0.0, 1.0, 0.0]|0019/0019_001445.wav|0019/0019_001095.wav
Will call her Lily, for short.|[0.0, 1.0, 0.0, 0.0, 1.0]|0017/0017_001632.wav|0017/0017_000582.wav
But if you hadn't done them.|[0.0, 1.0, 1.0, 0.0, 0.0]|0017/0017_001570.wav|0017/0017_000870.wav
I've hit the wrong nose.|[0.0, 1.0, 0.0, 1.0, 0.0]|0013/0013_001499.wav|0013/0013_001149.wav
But the tune isn't his own invention.|[0.0, 1.0, 0.0, 1.0, 0.0]|0018/0018_001619.wav|0018/0018_001269.wav
How they went to the mountains to eat nuts.|[0.0, 1.0, 1.0, 0.0, 0.0]|0017/0017_001563.wav|0017/0017_000863.wav
They ate beef at the butcher shop.|[0.0, 1.0, 1.0, 0.0, 0.0]|0016/0016_001566.wav|0016/0016_000866.wav
The owl flew into a bush.|[0.0, 1.0, 1.0, 0.0, 0.0]|0012/0012_001519.wav|0012/0012_000819.wav
Why should i care though David's lips were twitching?|[0.0, 1.0, 0.0, 1.0, 0.0]|0019/0019_001633.wav|0019/0019_001283.wav
Zero four three a silver shilling is journey.|[0.0, 1.0, 0.0, 1.0, 0.0]|0018/0018_001459.wav|0018/0018_001109.wav
Born once every one hundred years, dies in flames!|[0.0, 1.0, 0.0, 0.0, 1.0]|0020/0020_001627.wav|0020/0020_000577.wav
The name of the song is called haddocks.|[0.0, 1.0, 0.0, 1.0, 0.0]|0012/0012_001718.wav|0012/0012_001368.wav
I have a soothsayer.|[0.0, 1.0, 1.0, 0.0, 0.0]|0014/0014_001653.wav|0014/0014_000953.wav
It says no way! shouted Daisy.|[0.0, 1.0, 0.0, 1.0, 0.0]|0017/0017_001628.wav|0017/0017_001278.wav
I have a soothsayer.|[0.0, 1.0, 0.0, 1.0, 0.0]|0016/0016_001653.wav|0016/0016_001303.wav
Why it is just like the round egg which sounds thin.|[0.0, 1.0, 1.0, 0.0, 0.0]|0014/0014_001710.wav|0014/0014_001010.wav
You shouldn't have pricked him with your horn.|[0.0, 1.0, 0.0, 0.0, 1.0]|0020/0020_001675.wav|0020/0020_000625.wav
They found a cow grazing in a field.|[0.0, 1.0, 0.0, 0.0, 1.0]|0020/0020_001494.wav|0020/0020_000444.wav
She come back to the valley.|[0.0, 1.0, 1.0, 0.0, 0.0]|0019/0019_001698.wav|0019/0019_000998.wav
I have had to grow old.|[0.0, 1.0, 0.0, 0.0, 1.0]|0012/0012_001592.wav|0012/0012_000542.wav
She laughed.|[0.0, 1.0, 1.0, 0.0, 0.0]|0011/0011_001654.wav|0011/0011_000954.wav
The owl flew into a bush.|[0.0, 1.0, 0.0, 0.0, 1.0]|0016/0016_001519.wav|0016/0016_000469.wav
Her kind and firm glance.|[0.0, 1.0, 0.0, 0.0, 1.0]|0018/0018_001650.wav|0018/0018_000600.wav
Alice I won't forget it again.|[0.0, 1.0, 0.0, 0.0, 1.0]|0014/0014_001682.wav|0014/0014_000632.wav
We have been fine, haven't we?|[0.0, 1.0, 0.0, 1.0, 0.0]|0019/0019_001584.wav|0019/0019_001234.wav
Over them swooped the eagles.|[0.0, 1.0, 1.0, 0.0, 0.0]|0014/0014_001736.wav|0014/0014_001036.wav
She has a high voice.|[0.0, 1.0, 1.0, 0.0, 0.0]|0019/0019_001692.wav|0019/0019_000992.wav
She said in subdued voice.|[0.0, 1.0, 1.0, 0.0, 0.0]|0015/0015_001663.wav|0015/0015_000963.wav
I did go, and made many prisoners.|[0.0, 1.0, 0.0, 1.0, 0.0]|0019/0019_001402.wav|0019/0019_001052.wav
But the tune isn't his own invention.|[0.0, 1.0, 0.0, 1.0, 0.0]|0016/0016_001619.wav|0016/0016_001269.wav
Do you think it's a woozle?|[0.0, 1.0, 0.0, 1.0, 0.0]|0012/0012_001645.wav|0012/0012_001295.wav
Be off now as quick as you may!|[0.0, 1.0, 0.0, 0.0, 1.0]|0012/0012_001483.wav|0012/0012_000433.wav
I thought you meant how old are you?|[0.0, 1.0, 0.0, 0.0, 1.0]|0013/0013_001423.wav|0013/0013_000373.wav
Let's make the noise a snake.|[0.0, 1.0, 0.0, 1.0, 0.0]|0016/0016_001426.wav|0016/0016_001076.wav
We nightly dance our heyday guise.|[0.0, 1.0, 0.0, 0.0, 1.0]|0014/0014_001511.wav|0014/0014_000461.wav
Still you owe it a duty.|[0.0, 1.0, 1.0, 0.0, 0.0]|0020/0020_001606.wav|0020/0020_000906.wav
He owed mister Lawson, I can't tell you how.|[0.0, 1.0, 1.0, 0.0, 0.0]|0018/0018_001709.wav|0018/0018_001009.wav
By hook or by crook.|[0.0, 1.0, 1.0, 0.0, 0.0]|0011/0011_001484.wav|0011/0011_000784.wav
Toast from the bread fruit tree.|[0.0, 1.0, 0.0, 1.0, 0.0]|0015/0015_001580.wav|0015/0015_001230.wav
He told me that I ought to change.|[0.0, 1.0, 0.0, 0.0, 1.0]|0019/0019_001631.wav|0019/0019_000581.wav
Does the one that wins get the crowned?|[0.0, 1.0, 0.0, 1.0, 0.0]|0012/0012_001492.wav|0012/0012_001142.wav
I thought you meant how old are you?|[0.0, 1.0, 0.0, 0.0, 1.0]|0016/0016_001423.wav|0016/0016_000373.wav
Toast from the bread fruit tree.|[0.0, 1.0, 1.0, 0.0, 0.0]|0018/0018_001580.wav|0018/0018_000880.wav
She come back to the valley.|[0.0, 1.0, 1.0, 0.0, 0.0]|0014/0014_001698.wav|0014/0014_000998.wav
No, I burst the balloon!|[0.0, 1.0, 0.0, 0.0, 1.0]|0018/0018_001516.wav|0018/0018_000466.wav
please excuse me.|[0.0, 1.0, 0.0, 1.0, 0.0]|0014/0014_001447.wav|0014/0014_001097.wav
I'll send for Tom to my boudoir.|[0.0, 1.0, 0.0, 1.0, 0.0]|0014/0014_001618.wav|0014/0014_001268.wav
Over them swooped the eagles.|[0.0, 1.0, 0.0, 0.0, 1.0]|0013/0013_001736.wav|0013/0013_000686.wav
She is now choosing skirt to wear.|[0.0, 1.0, 1.0, 0.0, 0.0]|0018/0018_001425.wav|0018/0018_000725.wav
They are made of wood.|[0.0, 1.0, 0.0, 0.0, 1.0]|0016/0016_001726.wav|0016/0016_000676.wav
She laughed.|[0.0, 1.0, 0.0, 1.0, 0.0]|0017/0017_001654.wav|0017/0017_001304.wav
Chapter eighteen, the return journey.|[0.0, 1.0, 1.0, 0.0, 0.0]|0020/0020_001684.wav|0020/0020_000984.wav
I am loath to see him go.|[0.0, 1.0, 0.0, 0.0, 1.0]|0014/0014_001703.wav|0014/0014_000653.wav
Mister share man, I move for a division.|[0.0, 1.0, 1.0, 0.0, 0.0]|0018/0018_001416.wav|0018/0018_000716.wav
So Tom saw night as it were broad daylight.|[0.0, 1.0, 1.0, 0.0, 0.0]|0018/0018_001740.wav|0018/0018_001040.wav
I have a soothsayer.|[0.0, 1.0, 0.0, 1.0, 0.0]|0012/0012_001653.wav|0012/0012_001303.wav
Reed by the living pool!|[0.0, 1.0, 0.0, 0.0, 1.0]|0018/0018_001545.wav|0018/0018_000495.wav
The ladybug told them proudly.|[0.0, 1.0, 0.0, 1.0, 0.0]|0018/0018_001651.wav|0018/0018_001301.wav
He was still in the forest!|[0.0, 1.0, 1.0, 0.0, 0.0]|0016/0016_001453.wav|0016/0016_000753.wav
The song is called Ways and Means.|[0.0, 1.0, 0.0, 0.0, 1.0]|0015/0015_001659.wav|0015/0015_000609.wav
The end part is fish mouth.|[0.0, 1.0, 0.0, 1.0, 0.0]|0016/0016_001677.wav|0016/0016_001327.wav
How are you, dear child?|[0.0, 1.0, 0.0, 1.0, 0.0]|0018/0018_001472.wav|0018/0018_001122.wav
Why should I purchase my own?|[0.0, 1.0, 0.0, 1.0, 0.0]|0011/0011_001742.wav|0011/0011_001392.wav
She just smiled calmly, mother knows that is the best smile.|[0.0, 1.0, 1.0, 0.0, 0.0]|0012/0012_001576.wav|0012/0012_000876.wav
We expected Tom would jump for joy.|[0.0, 1.0, 1.0, 0.0, 0.0]|0020/0020_001491.wav|0020/0020_000791.wav
To catch that bulrush root with my paw!|[0.0, 1.0, 0.0, 1.0, 0.0]|0014/0014_001525.wav|0014/0014_001175.wav
Called out the cloud.|[0.0, 1.0, 1.0, 0.0, 0.0]|0017/0017_001721.wav|0017/0017_001021.wav
His large mouth curled into a sneer.|[0.0, 1.0, 1.0, 0.0, 0.0]|0020/0020_001564.wav|0020/0020_000864.wav
Our King George is labourers.|[0.0, 1.0, 0.0, 1.0, 0.0]|0013/0013_001520.wav|0013/0013_001170.wav
He might call it, for example.|[0.0, 1.0, 0.0, 0.0, 1.0]|0011/0011_001515.wav|0011/0011_000465.wav
First, issue a reward.|[0.0, 1.0, 0.0, 0.0, 1.0]|0014/0014_001581.wav|0014/0014_000531.wav
This was the twenty fifth of november, seventeen eighty three.|[0.0, 1.0, 1.0, 0.0, 0.0]|0014/0014_001655.wav|0014/0014_000955.wav
Will call her Lili, for short.|[0.0, 1.0, 0.0, 0.0, 1.0]|0011/0011_001632.wav|0011/0011_000582.wav
Said the witch.|[0.0, 1.0, 1.0, 0.0, 0.0]|0020/0020_001498.wav|0020/0020_000798.wav
That I owe my thanks to you.|[0.0, 1.0, 1.0, 0.0, 0.0]|0015/0015_001403.wav|0015/0015_000703.wav
There goes the shawl again!|[0.0, 1.0, 1.0, 0.0, 0.0]|0011/0011_001690.wav|0011/0011_000990.wav
First, issue a reward.|[0.0, 1.0, 0.0, 1.0, 0.0]|0019/0019_001581.wav|0019/0019_001231.wav
And we are so thirsty!|[0.0, 1.0, 1.0, 0.0, 0.0]|0019/0019_001464.wav|0019/0019_000764.wav
Am I an absolute pauper?|[0.0, 1.0, 1.0, 0.0, 0.0]|0018/0018_001522.wav|0018/0018_000822.wav
Well anyhow it didn't rain, he said.|[0.0, 1.0, 0.0, 1.0, 0.0]|0014/0014_001500.wav|0014/0014_001150.wav
It weighs seven point five kilogram.|[0.0, 1.0, 0.0, 1.0, 0.0]|0016/0016_001610.wav|0016/0016_001260.wav
Her shoes were like fishes.|[0.0, 1.0, 1.0, 0.0, 0.0]|0013/0013_001412.wav|0013/0013_000712.wav
She jump at the tail and bite it savagely.|[0.0, 1.0, 1.0, 0.0, 0.0]|0012/0012_001586.wav|0012/0012_000886.wav
Chapter eleven on the doorstep.|[0.0, 1.0, 0.0, 0.0, 1.0]|0018/0018_001667.wav|0018/0018_000617.wav
All my gum tips gone as well.|[0.0, 1.0, 0.0, 0.0, 1.0]|0015/0015_001479.wav|0015/0015_000429.wav
Give me a fine fat goose.|[0.0, 1.0, 0.0, 0.0, 1.0]|0012/0012_001713.wav|0012/0012_000663.wav
So Tom saw night as it were broad daylight.|[0.0, 1.0, 1.0, 0.0, 0.0]|0011/0011_001740.wav|0011/0011_001040.wav
Dear customer,welcome to our ship.|[0.0, 1.0, 0.0, 0.0, 1.0]|0015/0015_001748.wav|0015/0015_000698.wav
We may join with that power.|[0.0, 1.0, 0.0, 1.0, 0.0]|0016/0016_001666.wav|0016/0016_001316.wav
I must have two to fetch and carry.|[0.0, 1.0, 0.0, 1.0, 0.0]|0014/0014_001656.wav|0014/0014_001306.wav
Said the American to Chinese.|[0.0, 1.0, 1.0, 0.0, 0.0]|0015/0015_001451.wav|0015/0015_000751.wav
Confess that you opened the thirteenth door.|[0.0, 1.0, 0.0, 0.0, 1.0]|0014/0014_001497.wav|0014/0014_000447.wav
this turn goes to the hill.|[0.0, 1.0, 0.0, 0.0, 1.0]|0018/0018_001526.wav|0018/0018_000476.wav
But we are not high yet.|[0.0, 1.0, 0.0, 1.0, 0.0]|0017/0017_001553.wav|0017/0017_001203.wav
And on the top of them, came Winnie, the cute bear.|[0.0, 1.0, 1.0, 0.0, 0.0]|0014/0014_001548.wav|0014/0014_000848.wav
And on the top of them, came Winnie, the cute bear.|[0.0, 1.0, 1.0, 0.0, 0.0]|0019/0019_001548.wav|0019/0019_000848.wav
She and i are running a neck and neck race.|[0.0, 1.0, 0.0, 0.0, 1.0]|0015/0015_001647.wav|0015/0015_000597.wav
Said the American to Chinese.|[0.0, 1.0, 1.0, 0.0, 0.0]|0016/0016_001451.wav|0016/0016_000751.wav
The squire himself showed perfect.|[0.0, 1.0, 0.0, 1.0, 0.0]|0020/0020_001508.wav|0020/0020_001158.wav
Give me a fine fat goose.|[0.0, 1.0, 0.0, 0.0, 1.0]|0015/0015_001713.wav|0015/0015_000663.wav
Hold up my chin, slow and solid.|[0.0, 1.0, 0.0, 1.0, 0.0]|0011/0011_001438.wav|0011/0011_001088.wav
But we are not high yet.|[0.0, 1.0, 0.0, 1.0, 0.0]|0011/0011_001553.wav|0011/0011_001203.wav
He likes dragons very much.|[0.0, 1.0, 0.0, 1.0, 0.0]|0018/0018_001615.wav|0018/0018_001265.wav
He said to Jack, the chatterer.|[0.0, 1.0, 0.0, 0.0, 1.0]|0015/0015_001546.wav|0015/0015_000496.wav
Her existence makes him pleasant.|[0.0, 1.0, 1.0, 0.0, 0.0]|0015/0015_001625.wav|0015/0015_000925.wav
But what about this thing, sticky!|[0.0, 1.0, 0.0, 0.0, 1.0]|0018/0018_001614.wav|0018/0018_000564.wav
There goes the shawl again!|[0.0, 1.0, 0.0, 1.0, 0.0]|0018/0018_001690.wav|0018/0018_001340.wav
First, issue a reward.|[0.0, 1.0, 1.0, 0.0, 0.0]|0016/0016_001581.wav|0016/0016_000881.wav
How are you, dear child?|[0.0, 1.0, 0.0, 0.0, 1.0]|0015/0015_001472.wav|0015/0015_000422.wav
You shouldn't have pricked him with your horn.|[0.0, 1.0, 1.0, 0.0, 0.0]|0012/0012_001675.wav|0012/0012_000975.wav
We may join with that power.|[0.0, 1.0, 0.0, 0.0, 1.0]|0013/0013_001666.wav|0013/0013_000616.wav
We nightly dance our heyday guise.|[0.0, 1.0, 0.0, 0.0, 1.0]|0019/0019_001511.wav|0019/0019_000461.wav
A large flat ferry boat was moored beside-it.|[0.0, 1.0, 0.0, 1.0, 0.0]|0017/0017_001529.wav|0017/0017_001179.wav
Pick, pick, pick!|[0.0, 1.0, 0.0, 1.0, 0.0]|0015/0015_001623.wav|0015/0015_001273.wav
Our thanks to God's oath.|[0.0, 1.0, 0.0, 0.0, 1.0]|0019/0019_001439.wav|0019/0019_000389.wav
But one requires the explorer to furnish proofs.|[0.0, 1.0, 1.0, 0.0, 0.0]|0016/0016_001538.wav|0016/0016_000838.wav
He is old fashioned but he is the best of men.|[0.0, 1.0, 1.0, 0.0, 0.0]|0019/0019_001693.wav|0019/0019_000993.wav
She said in subdued voice.|[0.0, 1.0, 0.0, 0.0, 1.0]|0011/0011_001663.wav|0011/0011_000613.wav
Fear neither root nor sprout!|[0.0, 1.0, 0.0, 0.0, 1.0]|0013/0013_001605.wav|0013/0013_000555.wav
Then sadly it is much farther.|[0.0, 1.0, 0.0, 0.0, 1.0]|0016/0016_001418.wav|0016/0016_000368.wav
She had said, so that one could keep up a conversation!|[0.0, 1.0, 1.0, 0.0, 0.0]|0017/0017_001428.wav|0017/0017_000728.wav
Pussy can sit by the fire and sing.|[0.0, 1.0, 1.0, 0.0, 0.0]|0012/0012_001543.wav|0012/0012_000843.wav
No admittance except on party business.|[0.0, 1.0, 0.0, 1.0, 0.0]|0013/0013_001672.wav|0013/0013_001322.wav
I am loath to see him go.|[0.0, 1.0, 0.0, 1.0, 0.0]|0019/0019_001703.wav|0019/0019_001353.wav
She and i are running a neck and neck race.|[0.0, 1.0, 0.0, 0.0, 1.0]|0014/0014_001647.wav|0014/0014_000597.wav
That's a full grown colt.|[0.0, 1.0, 1.0, 0.0, 0.0]|0015/0015_001561.wav|0015/0015_000861.wav
And tick a tack too.|[0.0, 1.0, 1.0, 0.0, 0.0]|0012/0012_001486.wav|0012/0012_000786.wav
Paul's teeth ached because of lemon.|[0.0, 1.0, 1.0, 0.0, 0.0]|0014/0014_001738.wav|0014/0014_001038.wav
Sam waved his arm vaguely.|[0.0, 1.0, 1.0, 0.0, 0.0]|0019/0019_001569.wav|0019/0019_000869.wav
A voice said: Come in.|[0.0, 1.0, 0.0, 0.0, 1.0]|0014/0014_001687.wav|0014/0014_000637.wav
Zero four three a silver shilling is journey.|[0.0, 1.0, 0.0, 1.0, 0.0]|0014/0014_001459.wav|0014/0014_001109.wav
Her shoes were like fishes.|[0.0, 1.0, 0.0, 0.0, 1.0]|0014/0014_001412.wav|0014/0014_000362.wav
The straw, charcoal and the pea.|[0.0, 1.0, 0.0, 1.0, 0.0]|0018/0018_001685.wav|0018/0018_001335.wav
Why did I wake up!|[0.0, 1.0, 1.0, 0.0, 0.0]|0013/0013_001723.wav|0013/0013_001023.wav
it isn't picked at all.|[0.0, 1.0, 1.0, 0.0, 0.0]|0019/0019_001616.wav|0019/0019_000916.wav
They ate beef at the butcher shop.|[0.0, 1.0, 0.0, 0.0, 1.0]|0014/0014_001566.wav|0014/0014_000516.wav
What would they do at the end of the year?|[0.0, 1.0, 0.0, 0.0, 1.0]|0013/0013_001637.wav|0013/0013_000587.wav
I make her quite nervy at times.|[0.0, 1.0, 0.0, 1.0, 0.0]|0012/0012_001591.wav|0012/0012_001241.wav
You gain for nothing girl!|[0.0, 1.0, 0.0, 0.0, 1.0]|0017/0017_001733.wav|0017/0017_000683.wav
We expected Tom would jump for joy.|[0.0, 1.0, 1.0, 0.0, 0.0]|0019/0019_001491.wav|0019/0019_000791.wav
Fear neither root nor sprout!|[0.0, 1.0, 1.0, 0.0, 0.0]|0011/0011_001605.wav|0011/0011_000905.wav
Why should I purchase my own?|[0.0, 1.0, 0.0, 1.0, 0.0]|0017/0017_001742.wav|0017/0017_001392.wav
Can your name be more hilarious?|[0.0, 1.0, 0.0, 0.0, 1.0]|0012/0012_001676.wav|0012/0012_000626.wav
Why it is just like the round egg which sounds thin.|[0.0, 1.0, 1.0, 0.0, 0.0]|0020/0020_001710.wav|0020/0020_001010.wav
The owl flew into a bush.|[0.0, 1.0, 0.0, 1.0, 0.0]|0019/0019_001519.wav|0019/0019_001169.wav
And what does it mean?|[0.0, 1.0, 1.0, 0.0, 0.0]|0013/0013_001743.wav|0013/0013_001043.wav
Fear neither root nor sprout!|[0.0, 1.0, 0.0, 0.0, 1.0]|0014/0014_001605.wav|0014/0014_000555.wav
He said to Jack, the chatterer.|[0.0, 1.0, 1.0, 0.0, 0.0]|0012/0012_001546.wav|0012/0012_000846.wav
Mister Lawson saw George last night.|[0.0, 1.0, 1.0, 0.0, 0.0]|0020/0020_001513.wav|0020/0020_000813.wav
Kitty, can you play chess?|[0.0, 1.0, 1.0, 0.0, 0.0]|0015/0015_001560.wav|0015/0015_000860.wav
She keeps saying I'm hers.|[0.0, 1.0, 0.0, 1.0, 0.0]|0020/0020_001730.wav|0020/0020_001380.wav
Because he was a man with infinite resource and sagacity.|[0.0, 1.0, 0.0, 0.0, 1.0]|0015/0015_001674.wav|0015/0015_000624.wav
Andy what's the gyre and to gimble.|[0.0, 1.0, 0.0, 0.0, 1.0]|0019/0019_001406.wav|0019/0019_000356.wav
So Tom saw night as it were broad daylight.|[0.0, 1.0, 0.0, 1.0, 0.0]|0016/0016_001740.wav|0016/0016_001390.wav
You shouldn't have pricked him with your horn.|[0.0, 1.0, 0.0, 1.0, 0.0]|0016/0016_001675.wav|0016/0016_001325.wav
where are you going?|[0.0, 1.0, 0.0, 0.0, 1.0]|0019/0019_001732.wav|0019/0019_000682.wav
I am loath to see him go.|[0.0, 1.0, 0.0, 0.0, 1.0]|0019/0019_001703.wav|0019/0019_000653.wav
And what are doves. And what are doves.|[0.0, 1.0, 0.0, 1.0, 0.0]|0019/0019_001422.wav|0019/0019_001072.wav
Why did I wake up!|[0.0, 1.0, 0.0, 1.0, 0.0]|0019/0019_001723.wav|0019/0019_001373.wav
Hurry up, hurry up!|[0.0, 1.0, 1.0, 0.0, 0.0]|0019/0019_001634.wav|0019/0019_000934.wav
And on the top of them, came Winnie, the cute bear.|[0.0, 1.0, 0.0, 0.0, 1.0]|0012/0012_001548.wav|0012/0012_000498.wav
Mister lawson saw george last night.|[0.0, 1.0, 1.0, 0.0, 0.0]|0014/0014_001513.wav|0014/0014_000813.wav
All my gum tips gone as well.|[0.0, 1.0, 0.0, 0.0, 1.0]|0016/0016_001479.wav|0016/0016_000429.wav
Called out the cloud.|[0.0, 1.0, 0.0, 1.0, 0.0]|0015/0015_001721.wav|0015/0015_001371.wav
We expected Tom would jump for joy.|[0.0, 1.0, 1.0, 0.0, 0.0]|0017/0017_001491.wav|0017/0017_000791.wav
A divine wrath made her blue eyes awful.|[0.0, 1.0, 1.0, 0.0, 0.0]|0011/0011_001434.wav|0011/0011_000734.wav
And what are doves. And what are doves.|[0.0, 1.0, 0.0, 1.0, 0.0]|0014/0014_001422.wav|0014/0014_001072.wav
The football teams give a tea party.|[0.0, 1.0, 1.0, 0.0, 0.0]|0019/0019_001424.wav|0019/0019_000724.wav
Cos I know I had some honey.|[0.0, 1.0, 0.0, 1.0, 0.0]|0011/0011_001527.wav|0011/0011_001177.wav
Look out! said Alice.|[0.0, 1.0, 0.0, 0.0, 1.0]|0016/0016_001518.wav|0016/0016_000468.wav
Pick, pick, pick!|[0.0, 1.0, 0.0, 0.0, 1.0]|0019/0019_001623.wav|0019/0019_000573.wav
Then sadly it is much farther.|[0.0, 1.0, 1.0, 0.0, 0.0]|0013/0013_001418.wav|0013/0013_000718.wav
Does the one that wins get the crowned?|[0.0, 1.0, 1.0, 0.0, 0.0]|0017/0017_001492.wav|0017/0017_000792.wav
This is the way that snakes always talk.|[0.0, 1.0, 1.0, 0.0, 0.0]|0020/0020_001639.wav|0020/0020_000939.wav
I say I will be emperor.|[0.0, 1.0, 1.0, 0.0, 0.0]|0017/0017_001671.wav|0017/0017_000971.wav
Andy what's the gyre and to gimble.|[0.0, 1.0, 0.0, 0.0, 1.0]|0015/0015_001406.wav|0015/0015_000356.wav
Our thanks to God's oath.|[0.0, 1.0, 1.0, 0.0, 0.0]|0020/0020_001439.wav|0020/0020_000739.wav
No, said piggy carelessly.|[0.0, 1.0, 1.0, 0.0, 0.0]|0014/0014_001689.wav|0014/0014_000989.wav
Perhaps you think that is a queer title for this chapter.|[0.0, 1.0, 1.0, 0.0, 0.0]|0018/0018_001708.wav|0018/0018_001008.wav
Do you know the lid opens?|[0.0, 1.0, 1.0, 0.0, 0.0]|0015/0015_001624.wav|0015/0015_000924.wav
A large flat ferry boat was moored beside-it.|[0.0, 1.0, 1.0, 0.0, 0.0]|0019/0019_001529.wav|0019/0019_000829.wav
Fur flew through the air, teeth gnashed.|[0.0, 1.0, 1.0, 0.0, 0.0]|0013/0013_001597.wav|0013/0013_000897.wav
Kitty, can you play chess?|[0.0, 1.0, 0.0, 0.0, 1.0]|0014/0014_001560.wav|0014/0014_000510.wav
It's me piglit, help help!|[0.0, 1.0, 0.0, 1.0, 0.0]|0013/0013_001501.wav|0013/0013_001151.wav
A large flat ferry boat was moored beside-it.|[0.0, 1.0, 0.0, 1.0, 0.0]|0015/0015_001529.wav|0015/0015_001179.wav
I was not grabbed.|[0.0, 1.0, 0.0, 0.0, 1.0]|0012/0012_001603.wav|0012/0012_000553.wav
You are not a runaway,who are you?|[0.0, 1.0, 0.0, 1.0, 0.0]|0019/0019_001448.wav|0019/0019_001098.wav
He is old fashioned but he is the best of men.|[0.0, 1.0, 0.0, 1.0, 0.0]|0017/0017_001693.wav|0017/0017_001343.wav
She'll be feverish after so much thinking.|[0.0, 1.0, 1.0, 0.0, 0.0]|0012/0012_001731.wav|0012/0012_001031.wav
Today isn't any other day.|[0.0, 1.0, 0.0, 1.0, 0.0]|0011/0011_001638.wav|0011/0011_001288.wav
Pussy can sit by the fire and sing.|[0.0, 1.0, 0.0, 1.0, 0.0]|0015/0015_001543.wav|0015/0015_001193.wav
